Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
P0CC29	NU2C1_ANTAG	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Anthoceros angustus (Hornwort) (Anthoceros formosae)	500	7.1.1.-	ndhB1			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q2VEC7	NDHI_SOLTU	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Solanum tuberosum (Potato)	167	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
A6MM91	NDHI_BUXMI	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Buxus microphylla (Littleleaf boxwood) (Japanese boxwood)	182	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q8HVK4	NDHI_TETOR	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Tetrachyron orizabensis (Sunflower) (Calea orizabensis)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
A8ZK18	NDHK2_ACAM1	NAD(P)H-quinone oxidoreductase subunit K 2 (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit K 2) (NDH-1 subunit K 2) (NDH-K 2)	Acaryochloris marina (strain MBIC 11017)	209	7.1.1.-	ndhK2 AM1_A0009		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q06GU4	NU4LC_DRIGR	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Drimys granadensis	101	7.1.1.-	ndhE			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q8HVQ2	NDHI_TRIPN	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Trilisa paniculata (Hairy chaffhead) (Carphephorus paniculatus)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
P0CC94	NU2C1_NANDO	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Nandina domestica (Heavenly bamboo)	511	7.1.1.-	ndhB1			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q8HVU4	NDHI_CORPT	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Coreopsis petrophiloides (Tickseed)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q3V531	NDHJ_ACOCL	NAD(P)H-quinone oxidoreductase subunit J, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit J) (NADH-plastoquinone oxidoreductase subunit J)	Acorus calamus (Sweet flag)	158	7.1.1.-	ndhJ			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01357}.
P0CD12	NU2C1_OENGL	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Oenothera glazioviana (Large-flowered evening primrose) (Oenothera erythrosepala)	510	7.1.1.-	ndhB1			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
A4QK67	NU5C_ARAHI	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Arabis hirsuta (Hairy rock-cress) (Turritis hirsuta)	741	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q8M9U1	NU4C_CHAGL	NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, chain 4) (NADH-plastoquinone oxidoreductase chain 4)	Chaetosphaeridium globosum (Charophycean green alga) (Herposteiron globosum)	506	7.1.1.-	ndhD			
Q3MBD4	NDHL_ANAVT	NAD(P)H-quinone oxidoreductase subunit L (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit L) (NDH-1 subunit L) (NDH-L)	Anabaena variabilis (strain ATCC 29413 / PCC 7937)	70	7.1.1.-	ndhL Ava_2080			SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01355}.
B0Z5H4	NU5C_OENPA	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Oenothera parviflora (Small-flowered evening primrose) (Oenothera cruciata)	772	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q09MC1	NU1C_CITSI	NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 1) (NDH subunit 1) (NADH-plastoquinone oxidoreductase subunit 1)	Citrus sinensis (Sweet orange) (Citrus aurantium var. sinensis)	363	7.1.1.-	ndhA			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01350}.
P0C322	NU3C_ORYSJ	NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 3) (NADH-plastoquinone oxidoreductase subunit 3)	Oryza sativa subsp. japonica (Rice)	120	7.1.1.-	ndhC Nip059			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01394}.
Q6L395	NDHK_SACHY	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit K) (NADH-plastoquinone oxidoreductase subunit K)	Saccharum hybrid (Sugarcane)	227	7.1.1.-	ndhK PS125		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q49KZ5	NDHJ_EUCGG	NAD(P)H-quinone oxidoreductase subunit J, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit J) (NADH-plastoquinone oxidoreductase subunit J)	Eucalyptus globulus subsp. globulus (Tasmanian blue gum)	158	7.1.1.-	ndhJ			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01357}.
Q9TLC2	NU5C_TECST	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Tecoma stans (Yellow bells) (Stenolobium stans)	750	7.1.1.-	ndhF			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A4GYR5	NU3C_POPTR	NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 3) (NADH-plastoquinone oxidoreductase subunit 3)	Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa)	120	7.1.1.-	ndhC Poptr_cp027			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01394}.
A1E9X9	NU1C_SORBI	NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 1) (NDH subunit 1) (NADH-plastoquinone oxidoreductase subunit 1)	Sorghum bicolor (Sorghum) (Sorghum vulgare)	362	7.1.1.-	ndhA			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01350}.
B0Z5B6	NDHJ_OENPA	NAD(P)H-quinone oxidoreductase subunit J, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit J) (NADH-plastoquinone oxidoreductase subunit J)	Oenothera parviflora (Small-flowered evening primrose) (Oenothera cruciata)	158	7.1.1.-	ndhJ			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01357}.
Q2PMN7	NU1C_SOYBN	NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 1) (NDH subunit 1) (NADH-plastoquinone oxidoreductase subunit 1)	Glycine max (Soybean) (Glycine hispida)	363	7.1.1.-	ndhA			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01350}.
Q6L3D4	NDHH_SACHY	NAD(P)H-quinone oxidoreductase subunit H, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit H) (NADH-plastoquinone oxidoreductase 49 kDa subunit) (NADH-plastoquinone oxidoreductase subunit H)	Saccharum hybrid (Sugarcane)	393	7.1.1.-	ndhH PS048			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01358}.
A5GQH5	NU4C_SYNR3	NAD(P)H-quinone oxidoreductase chain 4 (EC 7.1.1.-) (NAD(P)H dehydrogenase I, chain 4) (NDH-1, chain 4)	Synechococcus sp. (strain RCC307)	544	7.1.1.-	ndhD SynRCC307_0231			
Q2JWB1	NDHH_SYNJA	NAD(P)H-quinone oxidoreductase subunit H (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit H) (NADH-plastoquinone oxidoreductase subunit H) (NDH-1 subunit H) (NDH-H)	Synechococcus sp. (strain JA-3-3Ab) (Cyanobacteria bacterium Yellowstone A-Prime)	394	7.1.1.-	ndhH CYA_0747			SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01358}.
P0CC25	NU2C1_AMBTC	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Amborella trichopoda	510	7.1.1.-	ndhB1			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q7YJT0	NDHI_CALFG	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Calycanthus floridus var. glaucus (Eastern sweetshrub) (Calycanthus fertilis var. ferax)	180	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q7NI05	NDHK2_GLOVI	NAD(P)H-quinone oxidoreductase subunit K 2 (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit K 2) (NDH-1 subunit K 2) (NDH-K 2)	Gloeobacter violaceus (strain ATCC 29082 / PCC 7421)	249	7.1.1.-	ndhK2 glr2379		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q8HVV0	NDHI_CALVA	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Calyptocarpus vialis (Straggler daisy) (Synedrella vialis)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q8HVK3	NDHI_TETRE	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Tetragonotheca repanda (Showy nerveray) (Halea repanda)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
P0CD08	NU2C1_OENBI	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Oenothera biennis (German evening primrose) (Onagra biennis)	510	7.1.1.-	ndhB1			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q9TKY0	NDHK_NEPOL	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit K) (NADH-plastoquinone oxidoreductase subunit K)	Nephroselmis olivacea (Green alga)	237	7.1.1.-	ndhK		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01356}.
A5GIB4	NDHK_SYNPW	NAD(P)H-quinone oxidoreductase subunit K (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit K) (NDH-1 subunit K) (NDH-K)	Synechococcus sp. (strain WH7803)	248	7.1.1.-	ndhK SynWH7803_0253		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH-1 can be composed of about 15 different subunits; different subcomplexes with different compositions have been identified which probably have different functions. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q0G9Q9	NU6C_DAUCA	NAD(P)H-quinone oxidoreductase subunit 6, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 6) (NADH-plastoquinone oxidoreductase subunit 6)	Daucus carota (Wild carrot)	176	7.1.1.-	ndhG			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A6MM90	NU6C_BUXMI	NAD(P)H-quinone oxidoreductase subunit 6, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 6) (NADH-plastoquinone oxidoreductase subunit 6)	Buxus microphylla (Littleleaf boxwood) (Japanese boxwood)	176	7.1.1.-	ndhG			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
P0C327	NU5C_ORYSI	NAD(P)H-quinone oxidoreductase subunit 5, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 5) (NADH-plastoquinone oxidoreductase subunit 5)	Oryza sativa subsp. indica (Rice)	734	7.1.1.-	ndhF 9311164			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q9BBP3	NU4C_LOTJA	NAD(P)H-quinone oxidoreductase chain 4, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, chain 4) (NADH-plastoquinone oxidoreductase chain 4)	Lotus japonicus (Lotus corniculatus var. japonicus)	497	7.1.1.-	ndhD			
P0CC78	NU2C1_JASNU	NAD(P)H-quinone oxidoreductase subunit 2 A, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase, subunit 2 A) (NADH-plastoquinone oxidoreductase subunit 2 A)	Jasminum nudiflorum (Winter jasmine)	510	7.1.1.-	ndhB1 JNC1024			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_00445}.
Q8HVJ3	NDHI_TILBA	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Tilesia baccata (Coreopsis baccata)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q8HVK0	NDHI_TRIBB	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Tridax balbisioides (Coatbuttons)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
B0Z595	NU4LC_OENGL	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Oenothera glazioviana (Large-flowered evening primrose) (Oenothera erythrosepala)	101	7.1.1.-	ndhE			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
P0C343	NDHK_ORYSJ	NAD(P)H-quinone oxidoreductase subunit K, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit K) (NADH-plastoquinone oxidoreductase subunit K)	Oryza sativa subsp. japonica (Rice)	225	7.1.1.-	ndhK psbG Nip058		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01356};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000255|HAMAP-Rule:MF_01356};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q2JTD6	NU4C2_SYNJA	NAD(P)H-quinone oxidoreductase chain 4 2 (EC 7.1.1.-) (NAD(P)H dehydrogenase I, chain 4 2) (NDH-1, chain 4 2)	Synechococcus sp. (strain JA-3-3Ab) (Cyanobacteria bacterium Yellowstone A-Prime)	535	7.1.1.-	ndhD2 CYA_1915			
B1A987	NU6C_CARPA	NAD(P)H-quinone oxidoreductase subunit 6, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 6) (NADH-plastoquinone oxidoreductase subunit 6)	Carica papaya (Papaya)	176	7.1.1.-	ndhG			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
A9L9F0	NU6C_LEMMI	NAD(P)H-quinone oxidoreductase subunit 6, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 6) (NADH-plastoquinone oxidoreductase subunit 6)	Lemna minor (Common duckweed)	177	7.1.1.-	ndhG			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000250}.
Q7YJT2	NU4LC_CALFG	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit 4L) (NADH-plastoquinone oxidoreductase subunit 4L)	Calycanthus floridus var. glaucus (Eastern sweetshrub) (Calycanthus fertilis var. ferax)	101	7.1.1.-	ndhE			SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q8HVL2	NDHI_SMAMI	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Smallanthus microcephalus (Hairy leafcup)	166	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q70XW0	NDHI_AMBTC	NAD(P)H-quinone oxidoreductase subunit I, chloroplastic (EC 7.1.1.-) (NAD(P)H dehydrogenase subunit I) (NDH subunit I) (NADH-plastoquinone oxidoreductase subunit I)	Amborella trichopoda	180	7.1.1.-	ndhI		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|HAMAP-Rule:MF_01351};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|HAMAP-Rule:MF_01351};	SUBUNIT: NDH is composed of at least 16 different subunits, 5 of which are encoded in the nucleus. {ECO:0000255|HAMAP-Rule:MF_01351}.
