Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q50754	HDRC_METTM	H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit C (EC 1.8.98.5) (CoB--CoM heterodisulfide reductase iron-sulfur subunit C)	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	185	1.8.98.5	hdrC MTBMA_c04490	PATHWAY: Cofactor metabolism; coenzyme M-coenzyme B heterodisulfide reduction; coenzyme B and coenzyme M from coenzyme M-coenzyme B heterodisulfide: step 1/1. {ECO:0000305}.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711, ECO:0000305|PubMed:2121478};  Note=Binds 2 [4Fe-4S] clusters per subunit. {ECO:0000255|PROSITE-ProRule:PRU00711, ECO:0000305|PubMed:2121478};	SUBUNIT: The heterodisulfide reductase is composed of three subunits; HdrA, HdrB and HdrC. It forms a complex with the F420-non-reducing hydrogenase (Mvh), which provides the reducing equivalents to the heterodisulfide reductase. {ECO:0000269|PubMed:12856108, ECO:0000269|PubMed:2121478, ECO:0000269|PubMed:21262829, ECO:0000269|PubMed:8119281}.
P28155	HYPB_RHILV	Hydrogenase maturation factor HypB	Rhizobium leguminosarum bv. viciae	299		hypB hupM			
P26412	HYPE_RHOCA	Carbamoyl dehydratase HypE (EC 4.2.1.-) (Hydrogenase maturation factor HypE)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	340	4.2.1.-	hypE	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P24193}.		
P31903	HYPD_CUPNH	Hydrogenase maturation factor HypD	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	379		hypD PHG016	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P24192}.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250|UniProtKB:P24192}; 	
P20926	HYBF_PROVU	Hydrogenase maturation factor HybF	Proteus vulgaris	113		hybF			
P27651	HUPF_RHILV	Hydrogenase expression/formation protein HupF	Rhizobium leguminosarum bv. viciae	98		hupF			
Q03009	HUPJ_RHOCA	Probable rubredoxin HupJ	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	278		hupJ		COFACTOR: Name=Fe(3+); Xref=ChEBI:CHEBI:29034; Evidence={ECO:0000250};  Note=Binds 1 Fe(3+) ion per subunit. {ECO:0000250};	
P0AAN1	HYBE_ECOLI	Hydrogenase-2 operon protein HybE	Escherichia coli (strain K12)	162		hybE b2992 JW2960			
B2U195	HYBF_SHIB3	Hydrogenase maturation factor HybF	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	113		hybF SbBS512_E3418			
P77453	HYFJ_ECOLI	Hydrogenase-4 component J (EC 1.-.-.-)	Escherichia coli (strain K12)	137	1.-.-.-	hyfJ b2490 JW2475			
P18637	MBHS_RHILV	Uptake hydrogenase small subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase small subunit)	Rhizobium leguminosarum bv. viciae	360	1.12.99.6	hupA hupS		COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 2 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
Q9CYQ7	NARF_MOUSE	Nuclear prelamin A recognition factor (Iron-only hydrogenase-like protein 2) (IOP2)	Mus musculus (Mouse)	462		Narf			SUBUNIT: Interacts with LMNA and binds to the farnesylated C-terminal domain. {ECO:0000250}.
P0AAJ9	HYBA_ECO57	Hydrogenase-2 operon protein HybA	Escherichia coli O157:H7	328		hybA Z4350 ECs3881		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 4 [4Fe-4S] clusters. {ECO:0000250};	
Q8U2E4	HYD1G_PYRFU	Sulfhydrogenase 1 subunit gamma (EC 1.12.98.4) (Sulfhydrogenase I subunit gamma) (Sulfur reductase subunit HydG)	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	292	1.12.98.4	hydG PF0892		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10439073};  Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:10439073}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000269|PubMed:10439073};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000269|PubMed:10439073};	SUBUNIT: Heterotetramer of alpha, beta, gamma and delta subunits. The nickel-containing alpha and delta subunits constitute the hydrogenase activity. The beta and gamma subunits (flavin-containing dimer) constitute the sulfur reductase activity. {ECO:0000269|PubMed:7615063, ECO:0000269|PubMed:7704275, ECO:0000269|PubMed:8389482}.
P0AEW3	HYFE_SHIFL	Hydrogenase-4 component E (EC 1.-.-.-)	Shigella flexneri	216	1.-.-.-	hyfE SF2528 S2678			
P18191	MBHL_AZOCH	Uptake hydrogenase large subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase large subunit)	Azotobacter chroococcum mcd 1	601	1.12.99.6	hupL hupB		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
P77423	HYFH_ECOLI	Hydrogenase-4 component H	Escherichia coli (strain K12)	181		hyfH b2488 JW2473			
P60232	MVHB_METTM	Polyferredoxin protein MvhB	Methanothermobacter marburgensis (strain ATCC BAA-927 / DSM 2133 / JCM 14651 / NBRC 100331 / OCM 82 / Marburg) (Methanobacterium thermoautotrophicum)	412		mvhB MTBMA_c15160		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305};  Note=Binds 12 [4Fe-4S] clusters. {ECO:0000305};	
P33393	HMC6_DESVH	Protein DVU_0531 (HMC operon ORF 6)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	461		DVU_0531			
B6YT59	HYPA_THEON	Hydrogenase maturation factor HypA	Thermococcus onnurineus (strain NA1)	139		hypA TON_0261			
Q43954	HUPM_AZOCH	Hydrogenase expression/formation protein HupM	Azotobacter chroococcum mcd 1	209		hupM			
Q8TRN7	HYPA_METAC	Hydrogenase maturation factor HypA	Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A)	133		hypA MA_1138			
Q0W6P9	HYPA_METAR	Hydrogenase maturation factor HypA	Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50)	113		hypA UNCMA_22410 RCIX523			
Q46BF1	HYPA_METBF	Hydrogenase maturation factor HypA	Methanosarcina barkeri (strain Fusaro / DSM 804)	133		hypA Mbar_A1850			
Q6M0H0	HYPA_METMP	Hydrogenase maturation factor HypA	Methanococcus maripaludis (strain S2 / LL)	126		hypA MMP0301			
A6VIU0	HYPA_METM7	Hydrogenase maturation factor HypA	Methanococcus maripaludis (strain C7 / ATCC BAA-1331)	126		hypA MmarC7_1303			
P19931	HYAE_ECOLI	Hydrogenase-1 operon protein HyaE	Escherichia coli (strain K12)	132		hyaE b0976 JW0958			
E7FHW8	HYD2G_PYRFU	Sulfhydrogenase 2 subunit gamma (EC 1.12.98.4) (Hydrogenase-II subunit gamma) (H-II gamma) (Sulfhydrogenase II subunit gamma) (Sulfur reductase subunit ShyC)	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	288	1.12.98.4	shyC PF1330		COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:10714990};  Note=Binds 1 FAD per subunit. {ECO:0000269|PubMed:10714990}; COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000269|PubMed:10714990};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000269|PubMed:10714990};	SUBUNIT: Dimer of heterotetramer of alpha, beta, gamma and delta subunits. The nickel-containing alpha and delta subunits constitute the hydrogenase activity. The beta and gamma subunits (flavin-containing dimer) constitute the sulfur reductase activity. {ECO:0000269|PubMed:10714990, ECO:0000269|PubMed:11265463}.
Q6NB57	HYPA_RHOPA	Hydrogenase maturation factor HypA	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	113		hypA RPA0973			
P31891	MBHL_CUPNH	Uptake hydrogenase large subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase large subunit)	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	618	1.12.99.6	hoxG PHG002		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
P31883	MBHL_WOLSU	Quinone-reactive Ni/Fe-hydrogenase large chain (EC 1.12.5.1) (Hydrogen:quinone oxidoreductase) (Membrane-bound hydrogenase large subunit)	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	576	1.12.5.1	hydB WS1686		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
Q50784	MVHB_METTH	Polyferredoxin protein MvhB	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	412		mvhB MTH_1133		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000305};  Note=Binds 10 [4Fe-4S] clusters. {ECO:0000305};	
Q24MA9	HYPA_DESHY	Hydrogenase maturation factor HypA	Desulfitobacterium hafniense (strain Y51)	114		hypA DSY5044			
Q43959	HUPV_AZOCH	Hydrogenase expression/formation protein HupV	Azotobacter chroococcum mcd 1	342		hupV			
P16429	HYCC_ECOLI	Formate hydrogenlyase subunit 3 (FHL subunit 3) (Hydrogenase-3 component C)	Escherichia coli (strain K12)	608		hycC hevC b2723 JW2693			SUBUNIT: FHL comprises of a formate dehydrogenase, unidentified electron carriers and a hydrogenase (isoenzyme 3). In this non-energy conserving pathway molecular hydrogen and carbodioxide from formate are released.
B0TWG4	HYPA_FRAP2	Hydrogenase maturation factor HypA	Francisella philomiragia subsp. philomiragia (strain ATCC 25017)	112		hypA Fphi_0849			
P16430	HYCD_ECOLI	Formate hydrogenlyase subunit 4 (FHL subunit 4) (Hydrogenase 3 component D)	Escherichia coli (strain K12)	307		hycD hevD b2722 JW2692			SUBUNIT: FHL comprises of a formate dehydrogenase, unidentified electron carriers and a hydrogenase (isoenzyme 3). In this non-energy conserving pathway molecular hydrogen and carbodioxide from formate are released.
Q8TV53	HYPA_METKA	Hydrogenase maturation factor HypA	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	142		hypA hybF MK1547			
Q07S91	HYPA_RHOP5	Hydrogenase maturation factor HypA	Rhodopseudomonas palustris (strain BisA53)	113		hypA RPE_1241			
Q9REM0	HYPA_RHOSH	Hydrogenase maturation factor HypA	Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides)	113		hypA			
A9QPJ1	HYFF_METI4	Hydrogenase-4 component F homolog (EC 1.-.-.-)	Methylacidiphilum infernorum (isolate V4) (Methylokorus infernorum (strain V4))	476	1.-.-.-	hyfF hyfB Minf_0513			
P27648	CYBH_RHILV	Probable Ni/Fe-hydrogenase B-type cytochrome subunit	Rhizobium leguminosarum bv. viciae	239		hupC			
Q50759	HMD_METTL	5,10-methenyltetrahydromethanopterin hydrogenase (EC 1.12.98.2) (H(2)-dependent methylene-H(4)MPT dehydrogenase) (H(2)-forming N(5),N(10)-methylenetetrahydromethanopterin dehydrogenase) (N(5),N(10)-methenyltetrahydromethanopterin hydrogenase)	Methanothermococcus thermolithotrophicus (Methanococcus thermolithotrophicus)	353	1.12.98.2	hmd	PATHWAY: One-carbon metabolism; methanogenesis from CO(2); 5,10-methylene-5,6,7,8-tetrahydromethanopterin from 5,10-methenyl-5,6,7,8-tetrahydromethanopterin (hydrogen route): step 1/1.		SUBUNIT: Homotetramer. {ECO:0000305|PubMed:8599536}.
Q06607	IHFB_RHOCA	Integration host factor subunit beta (IHF-beta)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	95		ihfB himD hip			SUBUNIT: Heterodimer of an alpha and a beta chain.
P0AAM7	HYBG_ECOLI	Hydrogenase maturation factor HybG (Hydrogenase-2 operon protein HybG)	Escherichia coli (strain K12)	82		hybG b2990 JW2958	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000305}.		SUBUNIT: Forms a complex with HypD and HypE (PubMed:16412426). Interacts with the precursor form of HybC (pre-HybC), the large subunit of hydrogenase 2, and with HyaB, the large subunit of hydrogenase 1 (PubMed:11292801, PubMed:16412426). {ECO:0000269|PubMed:11292801, ECO:0000269|PubMed:16412426}.
O07451	HYPF2_CUPNH	Carbamoyltransferase HypF2 (EC 6.2.-.-) (Carbamoyl phosphate-converting enzyme hypF2) ([NiFe]-hydrogenase maturation factor hypF2) (Hydrogenase maturation protein hypF2)	Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337) (Ralstonia eutropha)	807	6.2.-.-	hypF2 PHG096	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P30131}.		
P0AAK3	HYCB_SHIFL	Formate hydrogenlyase subunit 2 (FHL subunit 2) (Hydrogenase-3 component B)	Shigella flexneri	203		hycB SF2741 S2933		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 4 [4Fe-4S] clusters. {ECO:0000250};	SUBUNIT: FHL comprises of a formate dehydrogenase, unidentified electron carriers and a hydrogenase (isoenzyme 3). In this non-energy conserving pathway, molecular hydrogen and carbodioxide are released from formate (By similarity). {ECO:0000250}.
Q5ZSP1	HYPA_LEGPH	Hydrogenase maturation factor HypA	Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)	113		hypA lpg2476			
Q1MRS4	HYPA_LAWIP	Hydrogenase maturation factor HypA	Lawsonia intracellularis (strain PHE/MN1-00)	118		hypA LI0246			
A4FZN7	HYPA_METM5	Hydrogenase maturation factor HypA	Methanococcus maripaludis (strain C5 / ATCC BAA-1333)	126		hypA MmarC5_1373			
Q9EYH3	HYPA_NOSP7	Hydrogenase maturation factor HypA	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	113		hypA Npun_R0358			
Q74G73	HYPA_GEOSL	Hydrogenase maturation factor HypA	Geobacter sulfurreducens (strain ATCC 51573 / DSM 12127 / PCA)	110		hypA GSU0374			
A6URT7	HYPA_METVS	Hydrogenase maturation factor HypA	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	124		hypA Mevan_1312			
Q21R10	HYPA_RHOFT	Hydrogenase maturation factor HypA	Rhodoferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) (Albidiferax ferrireducens)	113		hypA Rfer_4095			
P0ACD9	MBHL_SHIFL	Hydrogenase-1 large chain (HYD1) (EC 1.12.99.6) (Membrane-bound hydrogenase 1 large subunit) (NiFe hydrogenase)	Shigella flexneri	597	1.12.99.6	hyaB SF0974 S1041		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit. {ECO:0000250}.
Q54F30	NARF_DICDI	Probable cytosolic Fe-S cluster assembly factor narfl	Dictyostelium discoideum (Slime mold)	522		narfl DDB_G0291149			
P13061	PHNS_DESDA	Periplasmic [NiFe] hydrogenase small subunit (EC 1.12.2.1) (NiFe hydrogenlyase small chain)	Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949)	315	1.12.2.1	hydA Ddes_1039		COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 2 [4Fe-4S] clusters.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.;	SUBUNIT: Heterodimer of a large and a small subunit.
B4IMH3	NARF_DROSE	Probable cytosolic Fe-S cluster assembly factor GM20417	Drosophila sechellia (Fruit fly)	477		GM20417			
Q45251	HUPD_BRADU	Hydrogenase expression/formation protein HupD	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	192		hupD bll6939			
Q43958	HUPT_AZOCH	Hydrogenase expression/formation protein HupT	Azotobacter chroococcum mcd 1	149		hupT			
Q43955	HUPN_AZOCH	Hydrogenase expression/formation protein HupN	Azotobacter chroococcum mcd 1	108		hupN			
Q7VI03	HYPA_HELHP	Hydrogenase maturation factor HypA	Helicobacter hepaticus (strain ATCC 51449 / 3B1)	118		hypA HH_0808			
Q5X252	HYPA_LEGPA	Hydrogenase maturation factor HypA	Legionella pneumophila (strain Paris)	113		hypA lpp2541			
Q2Y8F8	HYPA_NITMU	Hydrogenase maturation factor HypA	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	115		hypA Nmul_A1665			
P31876	HYDD_WOLSU	Protein HydD	Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / LMG 7466 / NCTC 11488 / FDC 602W) (Vibrio succinogenes)	159		hydD hyaD WS1684			
P12636	MBHL_BRADU	Uptake hydrogenase large subunit (EC 1.12.99.6) (Hydrogenlyase) (Membrane-bound hydrogenase large subunit)	Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110)	596	1.12.99.6	hupB hupL bll6941		COFACTOR: Name=Ni(2+); Xref=ChEBI:CHEBI:49786; Evidence={ECO:0000250};  Note=Binds 1 nickel ion per subunit. {ECO:0000250};	SUBUNIT: Heterodimer of a large and a small subunit.
O27434	HDRA_METTH	H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit A (EC 1.8.98.5) (CoB--CoM heterodisulfide reductase iron-sulfur subunit A)	Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) (Methanobacterium thermoautotrophicum)	659	1.8.98.5	hdrA MTH_1381	PATHWAY: Cofactor metabolism; coenzyme M-coenzyme B heterodisulfide reduction; coenzyme B and coenzyme M from coenzyme M-coenzyme B heterodisulfide: step 1/1. {ECO:0000250|UniProtKB:Q50756}.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000255|PROSITE-ProRule:PRU00711};  Note=Binds 4 [4Fe-4S] clusters per subunit. {ECO:0000255|PROSITE-ProRule:PRU00711}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q50756}; 	SUBUNIT: The heterodisulfide reductase is composed of three subunits; HdrA, HdrB and HdrC. It forms a complex with the F420-non-reducing hydrogenase (Mvh), which provides the reducing equivalents to the heterodisulfide reductase. {ECO:0000250|UniProtKB:Q50756}.
P33390	HMC3_DESVH	Protein DVU_0534 (HMC operon ORF 3)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	388		DVU_0534			
O67133	HYPA_AQUAE	Hydrogenase maturation factor HypA	Aquifex aeolicus (strain VF5)	115		hypA aq_1021			
P30789	PLSX_RHOCA	Phosphate acyltransferase (EC 2.3.1.274) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	399	2.3.1.274	plsX	PATHWAY: Lipid metabolism; phospholipid metabolism. {ECO:0000255|HAMAP-Rule:MF_00019}.		SUBUNIT: Homodimer. Probably interacts with PlsY. {ECO:0000255|HAMAP-Rule:MF_00019}.
P07603	PHFS_DESVH	Periplasmic [Fe] hydrogenase small subunit (EC 1.12.7.2) (Fe hydrogenlyase small chain)	Desulfovibrio vulgaris (strain Hildenborough / ATCC 29579 / DSM 644 / NCIMB 8303)	123	1.12.7.2	hydB DVU_1770			SUBUNIT: Heterodimer of a large and a small subunit.
Q117V9	HYPA_TRIEI	Hydrogenase maturation factor HypA	Trichodesmium erythraeum (strain IMS101)	114		hypA Tery_0798			
O25560	HYPB_HELPY	Hydrogenase/urease maturation factor HypB (Hydrogenase/urease nickel incorporation protein HypB)	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	242		hypB HP_0900			SUBUNIT: Monomer and homodimer (PubMed:12533448, PubMed:24338018, PubMed:21239585, PubMed:22179820). Dimerization is induced by nickel, but not by zinc (PubMed:21239585). Dimerization is also induced by GTP (PubMed:22179820). Forms complexes with HypA (PubMed:12533448, PubMed:22179820). {ECO:0000269|PubMed:12533448, ECO:0000269|PubMed:21239585, ECO:0000269|PubMed:22179820, ECO:0000269|PubMed:24338018}.
Q43951	HYPC_AZOCH	Hydrogenase maturation factor HypC	Azotobacter chroococcum mcd 1	84		hypC hupC	PATHWAY: Protein modification; [NiFe] hydrogenase maturation. {ECO:0000250|UniProtKB:P0AAM3}.		
B8G3M6	HYPA_CHLAD	Hydrogenase maturation factor HypA	Chloroflexus aggregans (strain MD-66 / DSM 9485)	114		hypA Cagg_0468			
B3EEL6	HYPA_CHLL2	Hydrogenase maturation factor HypA	Chlorobium limicola (strain DSM 245 / NBRC 103803 / 6330)	116		hypA Clim_1787			
A5DSI2	NAR1_LODEL	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	Lodderomyces elongisporus (strain ATCC 11503 / CBS 2605 / JCM 1781 / NBRC 1676 / NRRL YB-4239) (Yeast) (Saccharomyces elongisporus)	594		NAR1 LELG_00318			
Q97FS6	PYRK_CLOAB	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787)	246		pyrK CA_C2651	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
F2MMP0	PYRK_ENTFO	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Enterococcus faecalis (strain ATCC 47077 / OG1RF)	263		pyrK pyrDII OG1RF_11426	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000250}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250};  Note=Binds 1 FAD per subunit. {ECO:0000250};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits.
P94160	HYPA_SYNP6	Hydrogenase maturation factor HypA	Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1) (Anacystis nidulans)	112		hypA syc1557_d			
P26410	HYPB_RHOCA	Hydrogenase maturation factor HypB	Rhodobacter capsulatus (Rhodopseudomonas capsulata)	335		hypB hupM			
P28149	HUPG_RHILV	Hydrogenase expression/formation protein HupG	Rhizobium leguminosarum bv. viciae	149		hupG			
B1HQC2	PYRK_LYSSC	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Lysinibacillus sphaericus (strain C3-41)	257		pyrK Bsph_1465	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
O57738	PYRK_PYRHO	Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	247		pyrK PH1965	PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; orotate from (S)-dihydroorotate (NAD(+) route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01211}.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 [2Fe-2S] cluster per subunit. {ECO:0000255|HAMAP-Rule:MF_01211}; COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000255|HAMAP-Rule:MF_01211};  Note=Binds 1 FAD per subunit. {ECO:0000255|HAMAP-Rule:MF_01211};	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000255|HAMAP-Rule:MF_01211}.
