Entry	Entry name	Protein names	Organism	Length	EC number	Gene names	Pathway	Cofactor	Subunit structure [CC]
Q68XN9	SDHA_RICTY	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Rickettsia typhi (strain ATCC VR-144 / Wilmington)	596	1.3.5.1	sdhA RT0117	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250|UniProtKB:P0AC41}.
Q5R616	SDHA_PONAB	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	664	1.3.5.1	SDHA	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000250|UniProtKB:Q0QF01}.
Q1RHB9	SDHA_RICBR	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Rickettsia bellii (strain RML369-C)	596	1.3.5.1	sdhA RBE_1164	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250|UniProtKB:P0AC41}.
P31039	SDHA_BOVIN	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Bos taurus (Bovine)	665	1.3.5.1	SDHA SDH2 SDHFP1	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000305|PubMed:8417779}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000250|UniProtKB:Q0QF01}.
P31040	SDHA_HUMAN	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Homo sapiens (Human)	664	1.3.5.1	SDHA SDH2 SDHF	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000305|PubMed:24781757}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (PubMed:19628817). Interacts with TRAP1 (PubMed:23747254). {ECO:0000250|UniProtKB:Q0QF01, ECO:0000269|PubMed:19628817, ECO:0000269|PubMed:23747254}.
P33073	SDHA_PEPAS	L-serine dehydratase, alpha chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	Peptoniphilus asaccharolyticus (Peptostreptococcus asaccharolyticus)	292	4.3.1.17	sdhA	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis.	COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Heterooctamer of four alpha chains and four beta chains.
Q8K2B3	SDHA_MOUSE	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Mus musculus (Mouse)	664	1.3.5.1	Sdha	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000250|UniProtKB:Q0QF01}.
Q9YHT1	SDHA_CHICK	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Gallus gallus (Chicken)	665	1.3.5.1	SDHA	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000305|PubMed:16371358}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:15805592, ECO:0000269|PubMed:16371358, ECO:0000269|PubMed:16935256}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD. {ECO:0000269|PubMed:15805592, ECO:0000269|PubMed:16371358, ECO:0000269|PubMed:16935256}.
P51053	SDHB_COXBU	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)	235	1.3.5.1	sdhB CBU_1400	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur protein, cytochrome b-556 and a hydrophobic protein.
Q8ZQU3	SDHA_SALTY	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	588	1.3.5.1	sdhA STM0734	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1. {ECO:0000250|UniProtKB:P0AC41}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:P0AC41}; 	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. {ECO:0000250|UniProtKB:P0AC41}.
G4V4G6	SDHA_SERS3	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	Serratia sp. (strain ATCC 39006)	588	1.3.5.1	sdhA Ser39006_01869	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000269|PubMed:22474332, ECO:0000269|PubMed:24070374};  Note=Flavinylated by SdhE, flavinylation occurs at a very low level in the absence of SdhE. {ECO:0000269|PubMed:24070374};	SUBUNIT: Makes weak or transient interactions with SdhA (PubMed:22474332, PubMed:24070374). Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. The complex forms trimers. {ECO:0000250|UniProtKB:P0AC41, ECO:0000269|PubMed:22474332, ECO:0000269|PubMed:24070374}.
Q0QF17	SDHA_MESAU	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp) (Fragment)	Mesocricetus auratus (Golden hamster)	551	1.3.5.1	SDHA	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF2/SDH5; interaction is required for FAD attachment (By similarity). Interacts with TRAP1 (By similarity). {ECO:0000250|UniProtKB:P31040, ECO:0000250|UniProtKB:Q0QF01}.
P07014	SDHB_ECOLI	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	Escherichia coli (strain K12)	238	1.3.5.1	sdhB b0724 JW0714	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (bacterial route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601;  Note=Binds 1 [2Fe-2S] cluster.; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137;  Note=Binds 1 [3Fe-4S] cluster.; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883;  Note=Binds 1 [4Fe-4S] cluster.;	SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein, an iron-sulfur, cytochrome b-556, and a hydrophobic anchor protein. The complex forms trimers. {ECO:0000269|PubMed:12560550, ECO:0000269|PubMed:16079137, ECO:0000269|PubMed:16407191, ECO:0000269|PubMed:19710024}.
P80480	SDHB_RECAM	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Reclinomonas americana	239	1.3.5.1	SDH2 SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
Q00711	SDHA_YEAST	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	640	1.3.5.1	SDH1 SDHA YKL148C YKL602	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. Interacts with EMI5/SDH5; interaction is required for FAD attachment. {ECO:0000269|PubMed:19628817}.
Q55CC2	SDHB_DICDI	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Dictyostelium discoideum (Slime mold)	287	1.3.5.1	sdhB DDB_G0270120	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
Q09545	SDHB_CAEEL	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Caenorhabditis elegans	298	1.3.5.1	sdhb-1 tag-55 F42A8.2	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
P21913	SDHB_RAT	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Rattus norvegicus (Rat)	282	1.3.5.1	Sdhb Sdh1	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) SDHA, iron-sulfur protein (IP) SDHB, and a cytochrome b560 composed of SDHC and SDHD (By similarity). Interacts with SDHAF1; the interaction is required for iron-sulfur cluster incorporation into SDHB (By similarity). {ECO:0000250|UniProtKB:P21912, ECO:0000250|UniProtKB:Q007T0}.
P48932	SDHB_CHOCR	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Chondrus crispus (Carrageen Irish moss) (Polymorpha crispa)	250	1.3.5.1	SDH2 SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
Q28ED0	SDHA_XENTR	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	665	1.3.5.1	sdha TNeu107a09.1	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q0QF01}.
Q6PA58	SDHAA_XENLA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit A, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II A) (Fp)	Xenopus laevis (African clawed frog)	665	1.3.5.1	sdha-a	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1. {ECO:0000250|UniProtKB:P31040}.	COFACTOR: Name=FAD; Xref=ChEBI:CHEBI:57692; Evidence={ECO:0000250|UniProtKB:Q0QF01}; 	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250|UniProtKB:Q0QF01}.
P48933	SDHB_CYACA	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Cyanidium caldarium (Red alga)	262	1.3.5.1	SDH2 SDHB	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit. {ECO:0000250}.
Q3B8J8	SDHB_XENLA	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Xenopus laevis (African clawed frog)	282	1.3.5.1	sdhb	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b composed of sdhc and sdhd. {ECO:0000250}.
A5PL98	SDHB_DANRE	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Danio rerio (Zebrafish) (Brachydanio rerio)	280	1.3.5.1	sdhb	PATHWAY: Carbohydrate metabolism; tricarboxylic acid cycle; fumarate from succinate (eukaryal route): step 1/1.	COFACTOR: Name=[2Fe-2S] cluster; Xref=ChEBI:CHEBI:49601; Evidence={ECO:0000250};  Note=Binds 1 [2Fe-2S] cluster. {ECO:0000250}; COFACTOR: Name=[3Fe-4S] cluster; Xref=ChEBI:CHEBI:21137; Evidence={ECO:0000250};  Note=Binds 1 [3Fe-4S] cluster. {ECO:0000250}; COFACTOR: Name=[4Fe-4S] cluster; Xref=ChEBI:CHEBI:49883; Evidence={ECO:0000250};  Note=Binds 1 [4Fe-4S] cluster. {ECO:0000250};	SUBUNIT: Component of complex II composed of four subunits: the flavoprotein (FP) sdha, iron-sulfur protein (IP) sdhb, and a cytochrome b composed of sdhc and sdhd. {ECO:0000250}.
P9WNB4	FRDD_MYCTO	Fumarate reductase subunit D	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	125		frdD MT1606			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B5R9A1	FRDD_SALG2	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella gallinarum (strain 287/91 / NCTC 13346)	119		frdD SG4183			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B4TF88	FRDD_SALHS	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella heidelberg (strain SL476)	119		frdD SeHA_C4758			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q5PL71	FRDD_SALPA	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	119		frdD SPA4157			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A4Y2A0	FRDD_SHEPC	Fumarate reductase subunit D	Shewanella putrefaciens (strain CN-32 / ATCC BAA-453)	121		frdD Sputcn32_0351			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A1REF8	FRDD_SHESW	Fumarate reductase subunit D	Shewanella sp. (strain W3-18-1)	121		frdD Sputw3181_0201			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B2TY29	FRDD_SHIB3	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Shigella boydii serotype 18 (strain CDC 3083-94 / BS512)	119		frdD SbBS512_E4683			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q87KY1	FRDD_VIBPA	Fumarate reductase subunit D	Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633)	125		frdD VP2843			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
A5UDP2	FRDD_HAEIE	Fumarate reductase subunit D	Haemophilus influenzae (strain PittEE)	114		frdD CGSHiEE_07900			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
P9WNB5	FRDD_MYCTU	Fumarate reductase subunit D	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	125		frdD Rv1555 MTCY48.10c			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B5F2L8	FRDD_SALA4	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella agona (strain SL483)	119		frdD SeAg_B4618			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B5R015	FRDD_SALEP	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella enteritidis PT4 (strain P125109)	119		frdD SEN4110			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
B5FRL0	FRDD_SALDC	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Salmonella dublin (strain CT_02021853)	119		frdD SeD_A4737			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q6D029	FRDD_PECAS	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	118		frdD ECA3972			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
Q6LM12	FRDD_PHOPR	Fumarate reductase subunit D	Photobacterium profundum (strain SS9)	120		frdD PBPRA3381			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
P20924	FRDD_PROVU	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Proteus vulgaris	119		frdD			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000250}.
B1XDQ6	FRDD_ECODH	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein)	Escherichia coli (strain K12 / DH10B)	119		frdD ECDH10B_4346			SUBUNIT: Part of an enzyme complex containing four subunits: a flavoprotein (FrdA), an iron-sulfur protein (FrdB), and two hydrophobic anchor proteins (FrdC and FrdD). {ECO:0000255|HAMAP-Rule:MF_00709}.
